-21.0,NaN
-20.9,NaN
-20.8,NaN
-20.7,NaN
-20.6,NaN
-20.5,NaN
-20.4,NaN
-20.3,NaN
-20.2,NaN
-20.1,NaN
-20.0,NaN
-19.9,NaN
-19.8,NaN
-19.7,NaN
-19.6,NaN
-19.5,NaN
-19.4,NaN
-19.3,NaN
-19.2,NaN
-19.1,NaN
-19.0,NaN
-18.9,NaN
-18.8,NaN
-18.7,NaN
-18.6,NaN
-18.5,NaN
-18.4,NaN
-18.3,NaN
-18.2,NaN
-18.1,NaN
-18.0,NaN
-17.9,NaN
-17.8,NaN
-17.7,NaN
-17.6,NaN
-17.5,NaN
-17.4,NaN
-17.3,NaN
-17.2,NaN
-17.1,NaN
-17.0,NaN
-16.9,NaN
-16.8,NaN
-16.7,NaN
-16.6,NaN
-16.5,NaN
-16.4,NaN
-16.3,NaN
-16.2,NaN
-16.1,NaN
-16.0,NaN
-15.9,NaN
-15.8,NaN
-15.7,NaN
-15.6,NaN
-15.5,NaN
-15.4,NaN
-15.3,NaN
-15.2,NaN
-15.1,NaN
-15.0,NaN
-14.9,NaN
-14.8,NaN
-14.7,NaN
-14.6,NaN
-14.5,NaN
-14.4,NaN
-14.3,NaN
-14.2,NaN
-14.1,NaN
-14.0,NaN
-13.9,NaN
-13.8,NaN
-13.7,NaN
-13.6,NaN
-13.5,NaN
-13.4,NaN
-13.3,NaN
-13.2,NaN
-13.1,NaN
-13.0,NaN
-12.9,NaN
-12.8,NaN
-12.7,NaN
-12.6,NaN
-12.5,NaN
-12.4,NaN
-12.3,NaN
-12.2,NaN
-12.1,NaN
-12.0,NaN
-11.9,NaN
-11.8,NaN
-11.7,NaN
-11.6,NaN
-11.5,NaN
-11.4,NaN
-11.3,NaN
-11.2,NaN
-11.1,NaN
-11.0,NaN
-10.9,NaN
-10.8,NaN
-10.7,NaN
-10.6,NaN
-10.5,NaN
-10.4,NaN
-10.3,NaN
-10.2,NaN
-10.1,NaN
-10.0,NaN
-9.9,NaN
-9.8,NaN
-9.7,NaN
-9.6,NaN
-9.5,NaN
-9.4,NaN
-9.3,NaN
-9.2,NaN
-9.1,NaN
-9.0,NaN
-8.9,NaN
-8.8,NaN
-8.7,NaN
-8.6,NaN
-8.5,NaN
-8.4,NaN
-8.3,NaN
-8.2,NaN
-8.1,NaN
-8.0,NaN
-7.9,NaN
-7.8,NaN
-7.7,NaN
-7.6,NaN
-7.5,NaN
-7.4,NaN
-7.3,NaN
-7.2,NaN
-7.1,NaN
-7.0,NaN
-6.9,NaN
-6.8,NaN
-6.7,NaN
-6.6,NaN
-6.5,NaN
-6.4,NaN
-6.3,NaN
-6.2,NaN
-6.1,NaN
-6.0,NaN
-5.9,NaN
-5.8,NaN
-5.7,NaN
-5.6,NaN
-5.5,NaN
-5.4,NaN
-5.3,NaN
-5.2,NaN
-5.1,NaN
-5.0,NaN
-4.9,NaN
-4.8,NaN
-4.7,NaN
-4.6,NaN
-4.5,NaN
-4.4,NaN
-4.3,NaN
-4.2,NaN
-4.1,NaN
-4.0,NaN
-3.9,NaN
-3.8,NaN
-3.7,NaN
-3.6,NaN
-3.5,NaN
-3.4,NaN
-3.3,NaN
-3.2,NaN
-3.1,NaN
-3.0,NaN
-2.9,NaN
-2.8,NaN
-2.7,NaN
-2.6,NaN
-2.5,NaN
-2.4,NaN
-2.3,NaN
-2.2,NaN
-2.1,NaN
-2.0,NaN
-1.9,NaN
-1.8,NaN
-1.7,NaN
-1.6,NaN
-1.5,NaN
-1.4,NaN
-1.3,NaN
-1.2,NaN
-1.1,NaN
-1.0,NaN
-0.9,NaN
-0.8,NaN
-0.7,NaN
-0.6,NaN
-0.5,NaN
-0.4,NaN
-0.3,NaN
-0.2,NaN
-0.1,NaN
0.0,-Infinity
0.1,-2.302528756601532
0.2,-1.6093704130342104
0.3,-1.2039186499077261
0.4,-0.9162186667877121
0.5,-0.6930648561507935
0.6,-0.5107799771428573
0.7,-0.3566325000000001
0.8,-0.22306666666666664
0.9,-0.10533333333333332
1.0,0.0
1.1,0.09529176058101681
1.2,0.18229166666666663
1.3,0.262332847643236
1.4,0.3364425820307298
1.5,0.4053726566072246
1.6,0.4699300902230399
1.7,0.5305679846542607
1.8,0.5877360249700819
1.9,0.6418104377649851
2.0,0.6930648561507935
2.1,0.7418681771509951
2.2,0.7883981017542518
2.3,0.8328575162562278
2.4,0.8754231672320745
2.5,0.9162186667877121
2.6,0.9554482484776283
2.7,0.9931956997643726
2.8,1.0295691540681244
2.9,1.0646377905501951
3.0,1.098547107303105
3.1,1.1313433646835271
3.2,1.1630974556981593
3.3,1.1938493987566323
3.4,1.223709180156247
3.5,1.2527025048655624
3.6,1.2808783374766168
3.7,1.3082815882029994
3.8,1.3349342139415608
3.9,1.3609149250855517
4.0,1.3862372835018246
4.1,1.4109338839688115
4.2,1.4350173283047871
4.3,1.4585525700086868
4.4,1.4815462776610147
4.5,1.5040228516678955
4.6,1.5259889107696532
4.7,1.5474994513169966
4.8,1.5685567325692014
4.9,1.5891794924948777
5.0,1.6093704130342104
5.1,1.629177026041333
5.2,1.648598705689223
5.3,1.6676501524206087
5.4,1.686345237428043
5.5,1.7046842259426729
5.6,1.7227060807953414
5.7,1.740408711395297
5.8,1.757803245746797
5.9,1.7748882065802511
6.0,1.7916984586660145
6.1,1.8082306361926928
6.2,1.824493802156012
6.3,1.8404852660106055
6.4,1.8562365657052307
6.5,1.87174346782023
6.6,1.8870134512524022
6.7,1.9020429773664864
6.8,1.9168608357215724
6.9,1.931462206427859
7.0,1.945853332963782
7.1,1.9600401917331383
7.2,1.974018947379182
7.3,1.9878147102300747
7.4,2.0014226395515653
7.5,2.014847788034227
7.6,2.028085906561568
7.7,2.0411603102903957
7.8,2.0540658898780393
7.9,2.066806955264529
8.0,2.079378971678104
8.1,2.091803705810646
8.2,2.1040758789516256
8.3,2.1161991970220146
8.4,2.1281689337452954
8.5,2.140005506758324
8.6,2.1517035402939952
8.7,2.1632662440501216
8.8,2.174688770002141
8.9,2.1859903500244027
9.0,2.1971655642610908
9.1,2.208217210969371
9.2,2.219140372377751
9.3,2.229953229887503
9.4,2.2406503584620823
9.5,2.2512342123399733
9.6,2.2617071682903505
9.7,2.2720644944385886
9.8,2.2823227652299076
9.9,2.2924768196825793
10.0,2.302528756601532
10.1,2.3124738317182096
10.2,2.3223278347658844
10.3,2.3320856351581547
10.4,2.3417490954440985
10.5,2.3513134812059597
10.6,2.3607938720912123
10.7,2.370185184005558
10.8,2.3794890774121424
10.9,2.3887008445733335
11.0,2.3978349193258426
11.1,2.406886275866837
11.2,2.41585640078265
11.3,2.424740625698411
11.4,2.4335527943961277
11.5,2.4422879478945103
11.6,2.4509474223569034
11.7,2.459532519381052
11.8,2.4680387780150053
11.9,2.476479075493806
12.0,2.4848486960658516
12.1,2.4931488149532504
12.2,2.5013750193304283
12.3,2.5095397166698143
12.4,2.5176382591990394
12.5,2.5256717116094305
12.6,2.5336357147295705
12.7,2.541542241160837
12.8,2.5493867143598177
12.9,2.557170101924459
13.0,2.5648881023585903
13.1,2.5725522844223176
13.2,2.580158144881627
13.3,2.587706565696994
13.4,2.595193305883711
13.5,2.602629558085317
13.6,2.6100108935501076
13.7,2.6173381184160234
13.8,2.6246070541126745
13.9,2.6318285420462852
14.0,2.6389982284165323
14.1,2.6461168519869984
14.2,2.653185135788945
14.3,2.66019907834616
14.4,2.667168914795287
14.5,2.6740904858087493
14.6,2.6809644560234482
14.7,2.6877868831022016
14.8,2.6945677088744513
14.9,2.701302842844641
15.0,2.7079928973779612
15.1,2.7146339896979628
15.2,2.721235785486978
15.3,2.7277942626146325
15.4,2.734309986515166
15.5,2.740779134019174
15.6,2.7472111103074854
15.7,2.7536019608793794
15.8,2.75995220891389
15.9,2.7662580905982064
16.0,2.772528764919668
16.1,2.7787603440660664
16.2,2.7849533130688635
16.3,2.7911039669880164
16.4,2.797221231739149
16.5,2.8033012851022154
16.6,2.8093445775814634
16.7,2.815351551528817
16.8,2.821318644597894
16.9,2.827254366205615
17.0,2.8331550464445
17.1,2.839021097084924
17.2,2.8448490098395545
17.3,2.850647093269718
17.4,2.856411736960644
17.5,2.8621433248564068
17.6,2.867838401994628
17.7,2.8735050857411455
17.8,2.879139824027374
17.9,2.8847429754229093
18.0,2.8903111374638297
18.1,2.8958522452763664
18.2,2.9013628039406267
18.3,2.906843148839315
18.4,2.9122899291106625
18.5,2.9177109059614135
18.6,2.9231026403893026
18.7,2.928465446547023
18.8,2.9337960242271084
18.9,2.9391019684614834
19.0,2.9443798949148765
19.1,2.9496300982646573
19.2,2.9548528685521944
19.3,2.9600450201203206
19.4,2.9652138437783666
19.5,2.9703560757265928
19.6,2.9754719884787737
19.7,2.9805584427390275
19.8,2.9856225828995737
19.9,2.990661194871971
20.0,2.995674535026705
20.1,3.0006595095205792
20.2,3.005623122300249
20.3,3.010562207863578
20.4,3.015477007688082
20.5,3.020364472461308
20.6,3.0252314712862987
20.7,3.030074886127526
20.8,3.0348949447011027
20.9,3.0396886412970616
21.0,3.0444627154378354
21.1,3.0492140954450897
21.2,3.0539429962996185
21.3,3.0586496299345196
21.4,3.0633310863347196
21.5,3.067993863992343
21.6,3.072634991115605
21.7,3.077254668055031
21.8,3.0818500248248633
21.9,3.0864274441078416
22.0,3.090983996488697
22.1,3.095519871564259
22.2,3.10003223853995
22.3,3.1045273684694856
22.4,3.1090023733414744
22.5,3.1134574327550992
22.6,3.117889754274966
22.7,3.1223055012771117
22.8,3.126701826197818
22.9,3.1310788993293617
23.0,3.1354339657723176
23.1,3.139773084964288
23.2,3.144093448851117
23.3,3.1483952190502684
23.4,3.152675677385995
23.5,3.1569407828999276
23.6,3.161187766128678
23.7,3.165416780594243
23.8,3.169627977871376
23.9,3.173818718485843
24.0,3.1779947721459867
24.1,3.1821534509836282
24.2,3.1862948991364037
24.3,3.190416511009283
24.4,3.194523965399058
24.5,3.198614609938107
24.6,3.2026885818056408
24.7,3.2067433085682904
24.8,3.21078438100334
24.9,3.2148091814442665
25.0,3.218817840552653
25.1,3.222807818352151
25.2,3.2267846203531976
25.3,3.2307456628093463
25.4,3.2346910702709826
25.5,3.2386183345278052
25.6,3.2425328784456875
25.7,3.2464321514359544
25.8,3.2503162723130425
25.9,3.254182763955852
26.0,3.258036969085985
26.1,3.2618763695290185
26.2,3.2657010787103173
26.3,3.269511208753649
26.4,3.2733043481684914
26.5,3.277085686923655
26.6,3.280852774558619
26.7,3.2846057182059165
26.8,3.2883421352072673
26.9,3.292067142202891
27.0,3.2957783187324776
27.1,3.299475767229247
27.2,3.3031571332715104
27.3,3.3068274622567073
27.4,3.3104843630763376
27.5,3.314127933735177
27.6,3.3177558474656323
27.7,3.3213730804184687
27.8,3.3249772702049207
27.9,3.328568510652955
28.0,3.332144502079801
28.1,3.335710153301118
28.2,3.33926313003198
28.3,3.34280352215758
28.4,3.34632905652393
28.5,3.3498445764434086
28.6,3.3533477751350196
28.7,3.3568387387590084
28.8,3.36031755257291
28.9,3.3637819988657003
29.0,3.367236795052792
29.1,3.3706796913469317
29.2,3.3741107695324897
29.3,3.377527836625278
29.4,3.380935549603542
29.5,3.3843316842768374
29.6,3.3877163191425015
29.7,3.3910872854525493
29.8,3.3944491813032402
29.9,3.3977998075747813
30.0,3.4011392396513007
30.1,3.404465332541989
30.2,3.4077826269558424
30.3,3.411088948331102
30.4,3.4143843691011275
30.5,3.4176667675646955
30.6,3.4209406284810053
30.7,3.4242038013469256
30.8,3.427456355797089
30.9,3.430696192963457
31.0,3.43392774303863
31.1,3.437148879091624
31.2,3.4403596681006925
31.3,3.4435601763985115
31.4,3.4467483525043288
31.5,3.449928521023845
31.6,3.4530986035995728
31.7,3.4562586640733803
31.8,3.459406672345149
31.9,3.4625469023244753
32.0,3.4656772977003825
32.1,3.468797919947093
32.2,3.4719067599405413
32.3,3.4750080420854634
32.4,3.478099731687997
32.5,3.481181887970362
32.6,3.484252522389585
32.7,3.487315810994638
32.8,3.4903697402902063
32.9,3.4934143673551845
33.0,3.49644772384221
33.1,3.4994739385533546
33.2,3.502491018783938
33.3,3.505499019571718
33.4,3.508495992388682
33.5,3.511486019860622
33.6,3.5144671296759005
33.7,3.5174393749273154
33.8,3.5204028082338064
33.9,3.5233555219945876
34.0,3.526301508987944
34.1,3.529238838757474
34.2,3.5321675620896484
34.3,3.5350857900196817
34.4,3.5379974721747334
34.5,3.5409006972557115
34.6,3.5437955143007067
34.7,3.5466800526455438
34.8,3.5495582196994806
34.9,3.5524281229674526
35.0,3.5552898098185217
35.1,3.558141427561597
35.2,3.5609868422909057
35.3,3.563824179970825
35.4,3.566653486376263
35.5,3.5694729264694027
35.6,3.5722863259032582
35.7,3.5750918287655344
35.8,3.577889479307743
35.9,3.580677459833017
36.0,3.583459556399202
36.1,3.5862339308894624
36.2,3.5890006260987612
36.3,3.5917596844664588
36.4,3.5945093239739663
36.5,3.597253253280761
36.6,3.59998967068827
36.7,3.6027186172578576
36.8,3.605438327337703
36.9,3.6081524724023293
37.0,3.610859267535859
37.1,3.6135587524806843
37.2,3.6162491776718086
37.3,3.618934178143839
37.4,3.621611985470458
37.5,3.6242826381309556
37.6,3.626944402373605
37.7,3.6296008775157476
37.8,3.6322503113343743
37.9,3.634892741098702
38.0,3.6375264486029293
38.1,3.6401549981482386
38.2,3.6427766534355497
38.3,3.6453914505741447
38.4,3.6479976866430004
38.5,3.65059889160757
38.6,3.6531933448198646
38.7,3.6557810812769085
38.8,3.658362135703694
38.9,3.660934836540925
39.0,3.6635026463749467
39.1,3.666063876519174
39.2,3.668618560642556
39.3,3.671165041660445
39.4,3.673706749775473
39.5,3.676242011113025
39.6,3.6787708583283774
39.7,3.68129164857616
39.8,3.6838077802797677
39.9,3.6863175941312076
40.0,3.6888211218123548
